-2.146057486534118652e-01,-1.959186792373657227e-01,1.080811768770217896e-01,-5.091993883252143860e-02,-1.201557740569114685e-01,-9.967138618230819702e-02,-6.750677525997161865e-02,-1.744804233312606812e-01,-1.463993042707443237e-01,-6.038034707307815552e-02,1.724686622619628906e-01,-1.086398661136627197e-01,1.476748138666152954e-01,-1.142968833446502686e-01,-6.844201683998107910e-02,-1.338434964418411255e-01,1.648261249065399170e-01,1.862977594137191772e-01,2.477722615003585815e-02,-1.564283967018127441e-01,-1.642762869596481323e-01,4.975008964538574219e-02,-1.992887705564498901e-01,-1.281309127807617188e-01,1.845683157444000244e-01,8.002772927284240723e-03,-8.452714979648590088e-02,2.075133323669433594e-01,4.463160783052444458e-02,1.223221123218536377e-01,-4.983221739530563354e-02,-2.680044770240783691e-01,-2.064999341964721680e-01,-1.710931062698364258e-01,2.009544670581817627e-01,1.360176950693130493e-01,7.165143266320228577e-03,-6.602782011032104492e-02,1.031682640314102173e-02,-7.575742900371551514e-02,-2.148351818323135376e-01,1.394623667001724243e-01,-2.072375416755676270e-01,1.398883312940597534e-01,5.482355877757072449e-02,1.734528541564941406e-01,-8.326032757759094238e-02,1.310736089944839478e-01,-1.277131140232086182e-01,5.472586955875158310e-03,7.150667905807495117e-02,-5.604346469044685364e-02,-4.423480853438377380e-02,-5.205669626593589783e-02,-1.283684968948364258e-01,-2.245766371488571167e-01,2.652898989617824554e-02,9.596929699182510376e-02,-3.380292654037475586e-02,-9.170968830585479736e-02,3.349442267790436745e-03,-8.540648221969604492e-02,9.119432419538497925e-02,3.111664652824401855e-01
1.247469261288642883e-01,9.201484173536300659e-02,-1.570119857788085938e-01,1.635827571153640747e-01,1.162133738398551941e-01,-1.779914945363998413e-01,1.862125247716903687e-01,1.883333772420883179e-01,2.030340582132339478e-01,-1.376005560159683228e-01,1.421049535274505615e-01,-1.180023625493049622e-01,1.703642457723617554e-01,1.041524857282638550e-01,-3.480741754174232483e-02,1.849461495876312256e-01,-1.204313784837722778e-01,-4.905833303928375244e-02,4.215271770954132080e-02,5.865322053432464600e-02,-1.120327264070510864e-01,-3.459040820598602295e-02,2.188128381967544556e-01,-2.590655535459518433e-02,-6.812122464179992676e-02,-2.132683247327804565e-01,-1.739583313465118408e-01,8.732130378484725952e-02,-6.202907860279083252e-02,1.901186853647232056e-01,-1.424202173948287964e-01,-1.763606518507003784e-01,1.015042886137962341e-02,-1.223691999912261963e-01,-3.934085369110107422e-02,-1.620491892099380493e-01,1.749774664640426636e-01,-6.484293262474238873e-04,-5.095211043953895569e-02,2.374005615711212158e-01,1.401152461767196655e-01,1.849648505449295044e-01,-3.785799723118543625e-03,-3.733422607183456421e-02,7.384428381919860840e-02,-7.679038494825363159e-02,7.462786138057708740e-02,2.239964455366134644e-01,1.564401686191558838e-01,1.781969219446182251e-01,-1.521641463041305542e-01,1.781696081161499023e-01,-1.945680975914001465e-01,2.002820968627929688e-01,-1.342637687921524048e-01,-5.298236757516860962e-02,5.038972571492195129e-02,-8.132285624742507935e-02,1.466143429279327393e-01,-7.562346756458282471e-02,-2.026474177837371826e-01,1.574984043836593628e-01,7.446912117302417755e-03,-4.983602464199066162e-02
8.997866511344909668e-02,-6.666959822177886963e-02,-1.481039226055145264e-01,5.615646764636039734e-02,1.335047632455825806e-01,-1.658710837364196777e-02,-1.794333755970001221e-02,1.651292294263839722e-01,9.706555306911468506e-02,1.483122110366821289e-01,-2.076386213302612305e-01,2.696327306330204010e-02,1.065489426255226135e-01,-1.252750158309936523e-01,1.298226267099380493e-01,1.655489653348922729e-01,1.170098558068275452e-01,-4.044886678457260132e-02,1.633318066596984863e-01,1.516449451446533203e-01,3.748327866196632385e-02,2.184143215417861938e-01,1.072672754526138306e-01,-1.390492320060729980e-01,1.461639404296875000e-01,-1.429547071456909180e-01,-5.318553000688552856e-02,-1.014905609190464020e-02,-1.422987431287765503e-01,1.938769221305847168e-01,-1.239396035671234131e-01,1.928515881299972534e-01,-4.768657684326171875e-02,4.375522583723068237e-02,-2.384545048698782921e-03,7.388999313116073608e-02,-1.613171547651290894e-01,-1.740576326847076416e-02,1.229362934827804565e-01,1.667429953813552856e-01,-1.274692118167877197e-01,2.175742685794830322e-01,5.229825153946876526e-02,1.165832281112670898e-01,-1.541762501001358032e-01,7.901944220066070557e-02,-8.581283688545227051e-02,1.020249798893928528e-01,5.024340748786926270e-02,1.793823242187500000e-01,-1.286692321300506592e-01,-1.007450371980667114e-01,-1.286484748125076294e-01,1.582840830087661743e-01,5.583222582936286926e-02,1.296412497758865356e-01,-3.598953131586313248e-03,1.058897823095321655e-01,1.295177936553955078e-01,-4.178886767476797104e-03,-5.305447801947593689e-02,1.345036774873733521e-01,1.272211372852325439e-01,4.378095269203186035e-03
9.072153270244598389e-02,1.636489294469356537e-02,-1.936296820640563965e-01,8.779192715883255005e-02,-6.422008574008941650e-02,7.863943278789520264e-02,-1.217362806200981140e-01,-6.730394065380096436e-02,-2.022074908018112183e-01,-1.480808705091476440e-01,3.547384217381477356e-02,-4.446955397725105286e-02,1.930554956197738647e-02,-2.166884392499923706e-01,1.812303513288497925e-01,4.594251513481140137e-02,2.030492573976516724e-01,9.154613316059112549e-02,-9.670190513134002686e-02,2.053676731884479523e-02,-1.824368238449096680e-01,-2.133055822923779488e-03,-7.935424894094467163e-02,1.945811361074447632e-01,-4.625522717833518982e-02,-4.737274348735809326e-02,-1.831722706556320190e-01,-5.892249196767807007e-02,8.998797833919525146e-02,-9.185817837715148926e-02,-1.616438329219818115e-01,2.072573006153106689e-01,8.140337467193603516e-02,1.988019347190856934e-01,4.902128130197525024e-02,-1.378848254680633545e-01,-7.064145058393478394e-02,1.475708335638046265e-01,-1.709344238042831421e-01,-2.731008268892765045e-02,1.186938211321830750e-01,-1.931336522102355957e-01,1.259816884994506836e-01,-2.010273784399032593e-01,-1.819586604833602905e-01,-9.896270930767059326e-02,8.858968317508697510e-02,-8.286554366350173950e-02,1.470242347568273544e-02,2.036328613758087158e-01,-1.594267785549163818e-02,1.358906775712966919e-01,1.463236510753631592e-01,-1.103977635502815247e-01,1.748420745134353638e-01,-1.187807768583297729e-01,1.249463036656379700e-01,9.043470770120620728e-02,-8.547866344451904297e-02,-1.276009529829025269e-01,4.336891695857048035e-02,1.061683986335992813e-03,-1.792512685060501099e-01,8.179001510143280029e-02
2.589603662490844727e-01,1.541599929332733154e-01,-1.950353085994720459e-01,-1.494718641042709351e-01,-1.863896995782852173e-01,1.094158068299293518e-01,2.647935179993510246e-03,-1.154027581214904785e-01,1.369102150201797485e-01,3.000470064580440521e-02,1.531648784875869751e-01,-1.211359277367591858e-01,-1.649636924266815186e-01,-9.873892366886138916e-02,-1.455397903919219971e-01,1.164279282093048096e-01,-1.053104102611541748e-01,1.703578084707260132e-01,-1.694492064416408539e-02,-3.116165995597839355e-01,1.386548578739166260e-01,2.107084542512893677e-01,2.294627577066421509e-01,-1.225501596927642822e-01,9.274723939597606659e-03,8.358903229236602783e-02,6.933030486106872559e-02,-1.496075838804244995e-01,-7.027658820152282715e-02,8.325629681348800659e-02,1.275952458381652832e-01,6.482440978288650513e-02,1.791604310274124146e-01,1.814447045326232910e-01,4.213698208332061768e-02,1.655364632606506348e-01,1.021418273448944092e-01,-1.312922239303588867e-01,-9.589745849370956421e-02,1.384614855051040649e-01,-6.303840130567550659e-02,-1.510004699230194092e-02,-9.192296117544174194e-02,5.996096506714820862e-02,-1.730550378561019897e-01,1.096173673868179321e-01,9.038254618644714355e-03,-2.537509202957153320e-01,4.437216743826866150e-02,-7.926632463932037354e-02,3.853477537631988525e-02,-1.916813850402832031e-01,1.121758744120597839e-01,-8.940479159355163574e-02,-1.306897401809692383e-01,1.140212491154670715e-01,1.970210224390029907e-01,2.616583555936813354e-02,-3.761584684252738953e-02,1.877490580081939697e-01,-2.050374597311019897e-01,8.170108497142791748e-02,-1.746834367513656616e-01,-8.190546184778213501e-02
2.821694314479827881e-01,-1.145613491535186768e-01,-4.765194654464721680e-02,1.655609607696533203e-01,-1.205520853400230408e-01,-3.322948887944221497e-02,3.378172963857650757e-02,-1.134740412235260010e-01,1.142496615648269653e-01,1.524193435907363892e-01,1.429225802421569824e-01,-7.859852164983749390e-02,1.864064633846282959e-01,-5.268596485257148743e-02,-3.776975348591804504e-02,6.227022968232631683e-03,1.004789993166923523e-01,-1.826941370964050293e-01,-3.453979641199111938e-02,3.385444730520248413e-02,-1.544383913278579712e-01,1.327178161591291428e-02,2.638983726501464844e-01,-1.244391798973083496e-01,-5.466080456972122192e-02,-1.543271243572235107e-01,7.599465548992156982e-02,-8.156199008226394653e-02,2.121363133192062378e-01,-1.318003386259078979e-01,1.226693689823150635e-01,-8.867807686328887939e-02,1.341858208179473877e-01,-1.833463311195373535e-01,-1.620571315288543701e-02,6.023113057017326355e-02,8.358249813318252563e-02,1.918472908437252045e-02,-9.561675041913986206e-02,2.408397644758224487e-01,-1.760591268539428711e-01,-2.237187176942825317e-01,-2.365564182400703430e-02,-3.435823321342468262e-01,1.160888560116291046e-02,8.789828978478908539e-03,4.943488538265228271e-02,-1.931528598070144653e-01,2.200448960065841675e-01,-7.733624428510665894e-02,-1.214120611548423767e-01,2.815386280417442322e-02,8.505270630121231079e-02,1.970956772565841675e-01,-1.088997931219637394e-03,2.103497982025146484e-01,4.554542526602745056e-02,-2.016883194446563721e-01,7.889364659786224365e-02,-9.177055954933166504e-02,1.246847063302993774e-01,-1.126577332615852356e-01,-1.733187884092330933e-01,-1.023289337754249573e-01
1.639278978109359741e-01,-4.350406676530838013e-02,-1.537131667137145996e-01,3.646816685795783997e-02,4.295548796653747559e-02,1.716836690902709961e-01,1.627629548311233521e-01,1.671999990940093994e-01,-2.109796404838562012e-01,1.963770985603332520e-01,5.171448457986116409e-03,-1.689253002405166626e-01,2.164921909570693970e-01,5.213334038853645325e-02,-6.327068060636520386e-02,-2.607026509940624237e-02,1.277639418840408325e-01,-2.141805142164230347e-01,-8.160547912120819092e-02,-2.648041546344757080e-01,1.619094014167785645e-01,1.851133257150650024e-01,4.748776555061340332e-02,-2.312890887260437012e-01,-1.864449679851531982e-02,3.608606755733489990e-02,6.801782548427581787e-02,-5.623279139399528503e-02,-4.165817052125930786e-02,1.140956506133079529e-01,-1.220093593001365662e-01,-3.936252370476722717e-02,-1.843202263116836548e-01,7.948137819766998291e-02,1.811420768499374390e-01,-1.253620982170104980e-01,1.242478787899017334e-01,-1.446286737918853760e-01,-1.041413396596908569e-01,-1.220371667295694351e-02,5.047006160020828247e-02,1.191265881061553955e-03,-2.043338306248188019e-02,-8.776320517063140869e-02,8.531116694211959839e-02,-1.950756162405014038e-01,-1.506257206201553345e-01,1.724908947944641113e-01,1.987666934728622437e-01,-1.721512712538242340e-02,6.750409025698900223e-03,1.701478809118270874e-01,-1.346832811832427979e-01,-1.335261166095733643e-01,1.393232494592666626e-01,-6.305071711540222168e-02,-2.811431512236595154e-02,4.573740065097808838e-02,-2.347635179758071899e-01,-1.540213823318481445e-01,5.662398040294647217e-02,-2.005682885646820068e-01,-1.218810006976127625e-01,-1.456228345632553101e-01
2.370570152997970581e-01,1.874511837959289551e-01,1.728089004755020142e-01,1.836223453283309937e-01,-2.113893181085586548e-01,-1.880919933319091797e-01,-1.268791854381561279e-01,2.278490215539932251e-01,1.851235181093215942e-01,-1.552155464887619019e-01,3.762857988476753235e-02,-3.450149297714233398e-02,-2.007954418659210205e-01,3.450188785791397095e-02,-1.518334150314331055e-01,5.822605267167091370e-02,2.689163684844970703e-01,-1.568431407213211060e-01,2.620587944984436035e-01,4.001482948660850525e-02,-2.464940398931503296e-01,2.848445177078247070e-01,1.152127832174301147e-01,2.516874969005584717e-01,-5.670171231031417847e-02,-1.953735798597335815e-01,-9.132514148950576782e-02,-1.902846992015838623e-02,1.951317936182022095e-01,1.744530498981475830e-01,-1.620863974094390869e-01,1.261435449123382568e-01,1.158764138817787170e-01,1.737287044525146484e-01,-8.215692825615406036e-03,-4.338631033897399902e-02,1.543405950069427490e-01,-1.383544504642486572e-01,-3.078152053058147430e-02,1.403441466391086578e-02,-7.216436415910720825e-02,1.736952215433120728e-01,1.171861365437507629e-01,-8.278805762529373169e-02,-1.909465193748474121e-01,2.087640464305877686e-01,-5.446051061153411865e-02,-1.104634627699851990e-01,-3.302931785583496094e-02,-1.843278110027313232e-01,1.764388382434844971e-01,2.416333742439746857e-02,-1.063153669238090515e-01,7.771537452936172485e-02,1.100187525153160095e-01,-1.384874433279037476e-01,1.800157129764556885e-01,-1.438680291175842285e-01,3.222028538584709167e-02,1.084772963076829910e-02,-1.220899149775505066e-01,1.478602439165115356e-01,2.008767724037170410e-01,-1.581495851278305054e-01
1.823221892118453979e-01,-1.203486174345016479e-01,1.079816967248916626e-01,1.653513163328170776e-01,1.912349015474319458e-01,1.129211336374282837e-01,9.873311221599578857e-02,-1.615620553493499756e-01,-1.029407903552055359e-01,-4.652117192745208740e-02,2.561657130718231201e-02,-1.017692387104034424e-01,-6.460748612880706787e-02,-1.138103380799293518e-01,2.140846401453018188e-01,-7.785265147686004639e-02,1.642753630876541138e-01,-2.001264542341232300e-01,-1.042674556374549866e-01,-5.695760250091552734e-03,2.739024162292480469e-02,1.616316884756088257e-01,-1.200914531946182251e-01,-1.635659188032150269e-01,5.096460878849029541e-02,-4.566264152526855469e-02,2.114198356866836548e-01,-1.100436374545097351e-01,5.807055532932281494e-02,-1.572606414556503296e-01,-1.229078993201255798e-01,-8.816342055797576904e-02,1.639655977487564087e-01,2.044710367918014526e-01,-7.502505183219909668e-02,9.372542798519134521e-02,1.495447754859924316e-02,2.257831394672393799e-02,-2.003544569015502930e-02,1.841939538717269897e-01,-8.433997631072998047e-03,-1.349367499351501465e-01,-1.032981276512145996e-02,1.096849292516708374e-01,-2.049458771944046021e-01,-7.829956710338592529e-02,-1.408809572458267212e-01,-9.480623155832290649e-02,-1.747056841850280762e-01,2.609512209892272949e-02,2.101130783557891846e-02,-1.906304508447647095e-01,-9.478775411844253540e-02,-2.131421267986297607e-01,-1.484198272228240967e-01,-3.511272370815277100e-02,-1.925088167190551758e-01,1.710355728864669800e-01,-1.130646988749504089e-01,1.535002738237380981e-01,1.802211254835128784e-01,-8.736591041088104248e-02,-1.800765097141265869e-02,-1.641514897346496582e-01
-2.169975936412811279e-01,-9.206317365169525146e-02,1.208353787660598755e-01,1.738879531621932983e-01,-7.325613498687744141e-02,1.918425783514976501e-02,1.846924424171447754e-01,9.743610024452209473e-02,-2.241864800453186035e-02,2.223744988441467285e-01,1.284066885709762573e-01,-6.235730648040771484e-02,-1.712294369935989380e-01,4.457504302263259888e-02,-5.461081862449645996e-02,1.298555135726928711e-01,-1.089213266968727112e-01,1.121047288179397583e-01,-1.141767427325248718e-01,-2.889754250645637512e-03,-1.331859827041625977e-01,-2.020098268985748291e-01,-6.396637111902236938e-02,-6.242961389943957329e-04,-3.654522821307182312e-02,1.775204688310623169e-01,-6.130608543753623962e-02,2.118795178830623627e-02,-6.415286660194396973e-02,1.589782536029815674e-02,-2.066961377859115601e-01,1.668190658092498779e-01,-1.091489046812057495e-01,5.790584906935691833e-02,-3.814936801791191101e-02,1.711203157901763916e-01,-2.037087678909301758e-01,-5.383995175361633301e-02,-8.477690815925598145e-02,-8.983512409031391144e-03,-5.893038213253021240e-02,-1.719351261854171753e-01,-9.902101010084152222e-02,1.677409261465072632e-01,-2.164590731263160706e-02,1.056942120194435120e-01,-6.416092813014984131e-02,2.310980856418609619e-01,5.392393097281455994e-02,2.194010764360427856e-01,1.098056137561798096e-01,6.837475299835205078e-02,7.572346180677413940e-02,-9.728499688208103180e-03,7.209447771310806274e-02,-1.360602229833602905e-01,1.134984716773033142e-01,-1.862348429858684540e-02,-6.896002590656280518e-02,1.060062870383262634e-01,2.602473497390747070e-01,-1.064772605895996094e-01,1.720042526721954346e-02,7.886157184839248657e-02
